"35","80","70","65","45","55","20","1","60"
2050158.94209082,244487.590838433,650354.648566265,304.501300552838,45993.8934758294,723.3972489271,1398.62385201555,8289.11955199789,0
0,2950761.67889738,3036.63047464425,75568.4846117976,0,39057.0077630946,1852.49581804078,2229.97526728745,2927.02427700779
0,0,10412721.2521898,38716.8054152707,813402.693050012,0,0,0,0
0,0,0,11233324.0118366,0,63330.6877563389,32066.3442780455,0,0
0,0,0,0,235829.971501726,0,0,2118.81600713839,0
0,0,0,0,0,99254.2445298733,11227.2852513317,0,3402.88868459197
0,0,0,0,0,0,4105471.71072548,0,14979.958971717
0,0,0,0,0,0,0,591842.430966805,0
0,0,0,0,0,0,0,0,2290603.29574863
