"","25","30","60","70","3","80","1","55","65","20","45","40","21"
"25",209.755964553511,141.360599863667,6.50443081117928,1.49693251533742,41.7505112474438,40.0504430811179,47.1765507839127,28.9304703476483,26.7211997273347,9.90865712338105,0,2.11315610088616,5.32583503749148
"30",0,206.244035446489,0.52692569870484,0,31.293796864349,33.8036809815951,48.9965916837082,21.4846625766871,1.64212678936605,1.38854805725971,0,0.875255623721881,0
"60",0,0,13.6468984321745,0,3.89570552147239,5.16632583503749,0.713019768234492,4.67007498295842,2.65848670756646,1.26993865030675,0,0,0
"70",0,0,0,10.9120654396728,2.07907293796864,5.07634628493524,0.685753237900477,2.07770961145194,0.65439672801636,0.135650988411725,4.98295841854124,0,0
"3",0,0,0,0,83.1629175187457,37.8391274710293,41.840490797546,24.5439672801636,10.1281526925699,4.03408316291752,0.38104976141786,0.356509884117246,1.38786639400136
"80",0,0,0,0,0,95.4151329243354,18.5180640763463,50.1922290388548,16.0804362644853,6.56578050443081,3.35378323108384,0.402862985685072,0.788002726653033
"1",0,0,0,0,0,0,63.307430129516,6.15882753919564,3.72188139059305,1.16973415132924,0.306066802999318,0.2719836400818,1.04976141785958
"55",0,0,0,0,0,0,0,45.7736877982277,11.4321745057941,4.14178595773688,0,0,0
"65",0,0,0,0,0,0,0,0,22.1799591002045,1.6428084526244,0.531697341513292,0,0
"20",0,0,0,0,0,0,0,0,0,2.22494887525562,0,0,0
"45",0,0,0,0,0,0,0,0,0,0,2.79481935923654,0,0
"40",0,0,0,0,0,0,0,0,0,0,0,0.376278118609407,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0.115201090661213
